size,path,id,color,name,coordinates,description,type
1000,landslide/landslide.1011/FAC,landslide.1011.FAC,"rgb(88, 227, 127)",landslide.landslide.1011.FAC,"['15.2551', '42.3852']",,FAC
1000,landslide/landslide.1011/LOC,landslide.1011.LOC,"rgb(88, 227, 127)",landslide.landslide.1011.LOC,"['15.2551', '42.3852']",,LOC
1000,landslide/landslide.1012,landslide.1012,"rgb(154, 255, 255)",landslide.landslide.1012,"['106.8294', '30.6062']",middle and upper reaches of the Yangtze River,Spot
1000,landslide/landslide.1012/MED,landslide.1012.MED,"rgb(88, 227, 127)",landslide.landslide.1012.MED,"['106.8294', '30.6062']",,MED
1000,landslide/landslide.1012/FAC,landslide.1012.FAC,"rgb(88, 227, 127)",landslide.landslide.1012.FAC,"['106.8294', '30.6062']",,FAC
1000,landslide/landslide.1012/LOC,landslide.1012.LOC,"rgb(88, 227, 127)",landslide.landslide.1012.LOC,"['106.8294', '30.6062']",,LOC
1000,landslide/landslide.1013,landslide.1013,"rgb(154, 255, 255)",landslide.landslide.1013,"['46.6753', '24.6877']",Middle East,Spot
1000,landslide/landslide.1013/MED,landslide.1013.MED,"rgb(88, 227, 127)",landslide.landslide.1013.MED,"['46.6753', '24.6877']",,MED
1000,landslide/landslide.1013/FAC,landslide.1013.FAC,"rgb(88, 227, 127)",landslide.landslide.1013.FAC,"['46.6753', '24.6877']",,FAC
1000,landslide/landslide.1013/LOC,landslide.1013.LOC,"rgb(88, 227, 127)",landslide.landslide.1013.LOC,"['46.6753', '24.6877']",,LOC
1000,landslide/landslide.1014,landslide.1014,"rgb(154, 255, 255)",landslide.landslide.1014,"['19.5014', '6.1864']",Middle East and Africa,Spot
1000,landslide/landslide.1014/MED,landslide.1014.MED,"rgb(88, 227, 127)",landslide.landslide.1014.MED,"['19.5014', '6.1864']",,MED
1000,landslide/landslide.1014/FAC,landslide.1014.FAC,"rgb(88, 227, 127)",landslide.landslide.1014.FAC,"['19.5014', '6.1864']",,FAC
1000,landslide/landslide.1014/LOC,landslide.1014.LOC,"rgb(88, 227, 127)",landslide.landslide.1014.LOC,"['19.5014', '6.1864']",,LOC
1000,landslide/landslide.1015,landslide.1015,"rgb(154, 255, 255)",landslide.landslide.1015,"['121.1680', '47.4557']",Middle Fork,Spot
1000,landslide/landslide.1015/MED,landslide.1015.MED,"rgb(88, 227, 127)",landslide.landslide.1015.MED,"['121.1680', '47.4557']",,MED
1000,landslide/landslide.1015/FAC,landslide.1015.FAC,"rgb(88, 227, 127)",landslide.landslide.1015.FAC,"['121.1680', '47.4557']",,FAC
1000,landslide/landslide.1015/LOC,landslide.1015.LOC,"rgb(88, 227, 127)",landslide.landslide.1015.LOC,"['121.1680', '47.4557']",,LOC
1000,landslide/landslide.1016,landslide.1016,"rgb(154, 255, 255)",landslide.landslide.1016,"['77.1722', '31.8760']",middle Himalayan region of Himachal Pradesh,Spot
1000,landslide/landslide.1016/MED,landslide.1016.MED,"rgb(88, 227, 127)",landslide.landslide.1016.MED,"['77.1722', '31.8760']",,MED
1000,landslide/landslide.1016/FAC,landslide.1016.FAC,"rgb(88, 227, 127)",landslide.landslide.1016.FAC,"['77.1722', '31.8760']",,FAC
1000,landslide/landslide.1016/LOC,landslide.1016.LOC,"rgb(88, 227, 127)",landslide.landslide.1016.LOC,"['77.1722', '31.8760']",,LOC
1000,landslide/landslide.1017,landslide.1017,"rgb(154, 255, 255)",landslide.landslide.1017,"['10.3712', '44.0225']",middle part of the Serchio River basin,Spot
1000,landslide/landslide.1017/MED,landslide.1017.MED,"rgb(88, 227, 127)",landslide.landslide.1017.MED,"['10.3712', '44.0225']",,MED
1000,landslide/landslide.1017/FAC,landslide.1017.FAC,"rgb(88, 227, 127)",landslide.landslide.1017.FAC,"['10.3712', '44.0225']",,FAC
1000,landslide/landslide.1017/LOC,landslide.1017.LOC,"rgb(88, 227, 127)",landslide.landslide.1017.LOC,"['10.3712', '44.0225']",,LOC
1000,landslide/landslide.1018,landslide.1018,"rgb(154, 255, 255)",landslide.landslide.1018,"['114.1559', '22.2779']",Mid-Levels region in Hong Kong,Spot
1000,landslide/landslide.1018/MED,landslide.1018.MED,"rgb(88, 227, 127)",landslide.landslide.1018.MED,"['114.1559', '22.2779']",,MED
1000,landslide/landslide.1018/FAC,landslide.1018.FAC,"rgb(88, 227, 127)",landslide.landslide.1018.FAC,"['114.1559', '22.2779']",,FAC
1000,landslide/landslide.1018/LOC,landslide.1018.LOC,"rgb(88, 227, 127)",landslide.landslide.1018.LOC,"['114.1559', '22.2779']",,LOC
1000,landslide/landslide.1019,landslide.1019,"rgb(154, 255, 255)",landslide.landslide.1019,"['94.2067', '29.2364']",Milin County,Spot
1000,landslide/landslide.1019/MED,landslide.1019.MED,"rgb(88, 227, 127)",landslide.landslide.1019.MED,"['94.2067', '29.2364']",,MED
1000,landslide/landslide.1019/FAC,landslide.1019.FAC,"rgb(88, 227, 127)",landslide.landslide.1019.FAC,"['94.2067', '29.2364']",,FAC
1000,landslide/landslide.1019/LOC,landslide.1019.LOC,"rgb(88, 227, 127)",landslide.landslide.1019.LOC,"['94.2067', '29.2364']",,LOC
1000,landslide/landslide.1020,landslide.1020,"rgb(154, 255, 255)",landslide.landslide.1020,"['130.0533', '32.2211']",Minamata,Spot
1000,landslide/landslide.1020/MED,landslide.1020.MED,"rgb(88, 227, 127)",landslide.landslide.1020.MED,"['130.0533', '32.2211']",,MED
1000,landslide/landslide.1020/FAC,landslide.1020.FAC,"rgb(88, 227, 127)",landslide.landslide.1020.FAC,"['130.0533', '32.2211']",,FAC
1000,landslide/landslide.1020/LOC,landslide.1020.LOC,"rgb(88, 227, 127)",landslide.landslide.1020.LOC,"['130.0533', '32.2211']",,LOC
1000,landslide/landslide.1021,landslide.1021,"rgb(154, 255, 255)",landslide.landslide.1021,"['130.0349', '32.2233']",Minamata area of southern Kyushu Island,Spot
1000,landslide/landslide.1021/MED,landslide.1021.MED,"rgb(88, 227, 127)",landslide.landslide.1021.MED,"['130.0349', '32.2233']",,MED
1000,landslide/landslide.1021/FAC,landslide.1021.FAC,"rgb(88, 227, 127)",landslide.landslide.1021.FAC,"['130.0349', '32.2233']",,FAC
1000,landslide/landslide.1021/LOC,landslide.1021.LOC,"rgb(88, 227, 127)",landslide.landslide.1021.LOC,"['130.0349', '32.2233']",,LOC
1000,landslide/landslide.1022,landslide.1022,"rgb(154, 255, 255)",landslide.landslide.1022,"['44.5637', '18.5125']",Minas Gerais,Spot
1000,landslide/landslide.1022/MED,landslide.1022.MED,"rgb(88, 227, 127)",landslide.landslide.1022.MED,"['44.5637', '18.5125']",,MED
1000,landslide/landslide.1022/FAC,landslide.1022.FAC,"rgb(88, 227, 127)",landslide.landslide.1022.FAC,"['44.5637', '18.5125']",,FAC
1000,landslide/landslide.1022/LOC,landslide.1022.LOC,"rgb(88, 227, 127)",landslide.landslide.1022.LOC,"['44.5637', '18.5125']",,LOC
1000,landslide/landslide.1023,landslide.1023,"rgb(154, 255, 255)",landslide.landslide.1023,"['84.0792', '32.5167']",Mingchukur,Spot
1000,landslide/landslide.1023/MED,landslide.1023.MED,"rgb(88, 227, 127)",landslide.landslide.1023.MED,"['84.0792', '32.5167']",,MED
1000,landslide/landslide.1023/FAC,landslide.1023.FAC,"rgb(88, 227, 127)",landslide.landslide.1023.FAC,"['84.0792', '32.5167']",,FAC
1000,landslide/landslide.1023/LOC,landslide.1023.LOC,"rgb(88, 227, 127)",landslide.landslide.1023.LOC,"['84.0792', '32.5167']",,LOC
1000,landslide/landslide.1024,landslide.1024,"rgb(154, 255, 255)",landslide.landslide.1024,"['103.2298', '28.0000']",Minjiang River,Spot
1000,landslide/landslide.1024/MED,landslide.1024.MED,"rgb(88, 227, 127)",landslide.landslide.1024.MED,"['103.2298', '28.0000']",,MED
1000,landslide/landslide.1024/FAC,landslide.1024.FAC,"rgb(88, 227, 127)",landslide.landslide.1024.FAC,"['103.2298', '28.0000']",,FAC
1000,landslide/landslide.1024/LOC,landslide.1024.LOC,"rgb(88, 227, 127)",landslide.landslide.1024.LOC,"['103.2298', '28.0000']",,LOC
1000,landslide/landslide.1025,landslide.1025,"rgb(154, 255, 255)",landslide.landslide.1025,"['104.0444', '34.4453']",Minxian,Spot
1000,landslide/landslide.1025/MED,landslide.1025.MED,"rgb(88, 227, 127)",landslide.landslide.1025.MED,"['104.0444', '34.4453']",,MED
1000,landslide/landslide.1025/FAC,landslide.1025.FAC,"rgb(88, 227, 127)",landslide.landslide.1025.FAC,"['104.0444', '34.4453']",,FAC
1000,landslide/landslide.1025/LOC,landslide.1025.LOC,"rgb(88, 227, 127)",landslide.landslide.1025.LOC,"['104.0444', '34.4453']",,LOC
1000,landslide/landslide.1026,landslide.1026,"rgb(154, 255, 255)",landslide.landslide.1026,"['104.2531', '34.0059']",Minxian - Zhangxian,Spot
1000,landslide/landslide.1026/MED,landslide.1026.MED,"rgb(88, 227, 127)",landslide.landslide.1026.MED,"['104.2531', '34.0059']",,MED
1000,landslide/landslide.1026/FAC,landslide.1026.FAC,"rgb(88, 227, 127)",landslide.landslide.1026.FAC,"['104.2531', '34.0059']",,FAC
1000,landslide/landslide.1026/LOC,landslide.1026.LOC,"rgb(88, 227, 127)",landslide.landslide.1026.LOC,"['104.2531', '34.0059']",,LOC
1000,landslide/landslide.1027,landslide.1027,"rgb(154, 255, 255)",landslide.landslide.1027,"['102.0424', '28.6026']",Miyi county,Spot
1000,landslide/landslide.1027/MED,landslide.1027.MED,"rgb(88, 227, 127)",landslide.landslide.1027.MED,"['102.0424', '28.6026']",,MED
1000,landslide/landslide.1027/FAC,landslide.1027.FAC,"rgb(88, 227, 127)",landslide.landslide.1027.FAC,"['102.0424', '28.6026']",,FAC
1000,landslide/landslide.1027/LOC,landslide.1027.LOC,"rgb(88, 227, 127)",landslide.landslide.1027.LOC,"['102.0424', '28.6026']",,LOC
1000,landslide/landslide.1028,landslide.1028,"rgb(154, 255, 255)",landslide.landslide.1028,"['116.8964', '40.4576']",Miyun country,Spot
1000,landslide/landslide.1028/MED,landslide.1028.MED,"rgb(88, 227, 127)",landslide.landslide.1028.MED,"['116.8964', '40.4576']",,MED
1000,landslide/landslide.1028/FAC,landslide.1028.FAC,"rgb(88, 227, 127)",landslide.landslide.1028.FAC,"['116.8964', '40.4576']",,FAC
1000,landslide/landslide.1028/LOC,landslide.1028.LOC,"rgb(88, 227, 127)",landslide.landslide.1028.LOC,"['116.8964', '40.4576']",,LOC
1000,landslide/landslide.1029,landslide.1029,"rgb(154, 255, 255)",landslide.landslide.1029,"['92.9376', '23.1645']",Mizoram,Spot
1000,landslide/landslide.1029/MED,landslide.1029.MED,"rgb(88, 227, 127)",landslide.landslide.1029.MED,"['92.9376', '23.1645']",,MED
1000,landslide/landslide.1029/FAC,landslide.1029.FAC,"rgb(88, 227, 127)",landslide.landslide.1029.FAC,"['92.9376', '23.1645']",,FAC
1000,landslide/landslide.1029/LOC,landslide.1029.LOC,"rgb(88, 227, 127)",landslide.landslide.1029.LOC,"['92.9376', '23.1645']",,LOC
1000,landslide/landslide.1030,landslide.1030,"rgb(154, 255, 255)",landslide.landslide.1030,"['137.2552', '35.3646']",Mizunami City,Spot
1000,landslide/landslide.1030/MED,landslide.1030.MED,"rgb(88, 227, 127)",landslide.landslide.1030.MED,"['137.2552', '35.3646']",,MED
1000,landslide/landslide.1030/FAC,landslide.1030.FAC,"rgb(88, 227, 127)",landslide.landslide.1030.FAC,"['137.2552', '35.3646']",,FAC
1000,landslide/landslide.1030/LOC,landslide.1030.LOC,"rgb(88, 227, 127)",landslide.landslide.1030.LOC,"['137.2552', '35.3646']",,LOC
1000,landslide/landslide.1031,landslide.1031,"rgb(154, 255, 255)",landslide.landslide.1031,"['0.0931', '51.4793']",MMMM,Spot
1000,landslide/landslide.1031/MED,landslide.1031.MED,"rgb(88, 227, 127)",landslide.landslide.1031.MED,"['0.0931', '51.4793']",,MED
1000,landslide/landslide.1031/FAC,landslide.1031.FAC,"rgb(88, 227, 127)",landslide.landslide.1031.FAC,"['0.0931', '51.4793']",,FAC
1000,landslide/landslide.1031/LOC,landslide.1031.LOC,"rgb(88, 227, 127)",landslide.landslide.1031.LOC,"['0.0931', '51.4793']",,LOC
1000,landslide/landslide.1032,landslide.1032,"rgb(154, 255, 255)",landslide.landslide.1032,"['84.1287', '28.0857']",Modi Khola,Spot
1000,landslide/landslide.1032/MED,landslide.1032.MED,"rgb(88, 227, 127)",landslide.landslide.1032.MED,"['84.1287', '28.0857']",,MED
1000,landslide/landslide.1032/FAC,landslide.1032.FAC,"rgb(88, 227, 127)",landslide.landslide.1032.FAC,"['84.1287', '28.0857']",,FAC
1000,landslide/landslide.1032/LOC,landslide.1032.LOC,"rgb(88, 227, 127)",landslide.landslide.1032.LOC,"['84.1287', '28.0857']",,LOC
1000,landslide/landslide.1033,landslide.1033,"rgb(154, 255, 255)",landslide.landslide.1033,"['84.1526', '28.1062']",Modi Khola valley,Spot
1000,landslide/landslide.1033/MED,landslide.1033.MED,"rgb(88, 227, 127)",landslide.landslide.1033.MED,"['84.1526', '28.1062']",,MED
1000,landslide/landslide.1033/FAC,landslide.1033.FAC,"rgb(88, 227, 127)",landslide.landslide.1033.FAC,"['84.1526', '28.1062']",,FAC
1000,landslide/landslide.1033/LOC,landslide.1033.LOC,"rgb(88, 227, 127)",landslide.landslide.1033.LOC,"['84.1526', '28.1062']",,LOC
1000,landslide/landslide.1034,landslide.1034,"rgb(154, 255, 255)",landslide.landslide.1034,"['28.3697', '47.4116']",Moldavian,Spot
1000,landslide/landslide.1034/MED,landslide.1034.MED,"rgb(88, 227, 127)",landslide.landslide.1034.MED,"['28.3697', '47.4116']",,MED
1000,landslide/landslide.1034/FAC,landslide.1034.FAC,"rgb(88, 227, 127)",landslide.landslide.1034.FAC,"['28.3697', '47.4116']",,FAC
1000,landslide/landslide.1034/LOC,landslide.1034.LOC,"rgb(88, 227, 127)",landslide.landslide.1034.LOC,"['28.3697', '47.4116']",,LOC
1000,landslide/landslide.1035,landslide.1035,"rgb(154, 255, 255)",landslide.landslide.1035,"['27.2619', '46.8127']",Moldavian Plateau,Spot
1000,landslide/landslide.1035/MED,landslide.1035.MED,"rgb(88, 227, 127)",landslide.landslide.1035.MED,"['27.2619', '46.8127']",,MED
1000,landslide/landslide.1035/FAC,landslide.1035.FAC,"rgb(88, 227, 127)",landslide.landslide.1035.FAC,"['27.2619', '46.8127']",,FAC
1000,landslide/landslide.1035/LOC,landslide.1035.LOC,"rgb(88, 227, 127)",landslide.landslide.1035.LOC,"['27.2619', '46.8127']",,LOC
1000,landslide/landslide.1036,landslide.1036,"rgb(154, 255, 255)",landslide.landslide.1036,"['14.0', '41.6']",Molise,Spot
1000,landslide/landslide.1036/MED,landslide.1036.MED,"rgb(88, 227, 127)",landslide.landslide.1036.MED,"['14.0', '41.6']",,MED
1000,landslide/landslide.1036/FAC,landslide.1036.FAC,"rgb(88, 227, 127)",landslide.landslide.1036.FAC,"['14.0', '41.6']",,FAC
1000,landslide/landslide.1036/LOC,landslide.1036.LOC,"rgb(88, 227, 127)",landslide.landslide.1036.LOC,"['14.0', '41.6']",,LOC
1000,landslide/landslide.1037,landslide.1037,"rgb(154, 255, 255)",landslide.landslide.1037,"['7.9487', '44.0715']",Monesi di Mendatica,Spot
1000,landslide/landslide.1037/MED,landslide.1037.MED,"rgb(88, 227, 127)",landslide.landslide.1037.MED,"['7.9487', '44.0715']",,MED
1000,landslide/landslide.1037/FAC,landslide.1037.FAC,"rgb(88, 227, 127)",landslide.landslide.1037.FAC,"['7.9487', '44.0715']",,FAC
1000,landslide/landslide.1037/LOC,landslide.1037.LOC,"rgb(88, 227, 127)",landslide.landslide.1037.LOC,"['7.9487', '44.0715']",,LOC
1000,landslide/landslide.1038,landslide.1038,"rgb(154, 255, 255)",landslide.landslide.1038,"['7.4894', '45.7323']",Mont - Emilius and Mont - Cervin Mountain Communities,Spot
1000,landslide/landslide.1038/MED,landslide.1038.MED,"rgb(88, 227, 127)",landslide.landslide.1038.MED,"['7.4894', '45.7323']",,MED
1000,landslide/landslide.1038/FAC,landslide.1038.FAC,"rgb(88, 227, 127)",landslide.landslide.1038.FAC,"['7.4894', '45.7323']",,FAC
1000,landslide/landslide.1038/LOC,landslide.1038.LOC,"rgb(88, 227, 127)",landslide.landslide.1038.LOC,"['7.4894', '45.7323']",,LOC
1000,landslide/landslide.1039,landslide.1039,"rgb(154, 255, 255)",landslide.landslide.1039,"['9.6546', '44.1275']",Monterosso catchment,Spot
1000,landslide/landslide.1039/MED,landslide.1039.MED,"rgb(88, 227, 127)",landslide.landslide.1039.MED,"['9.6546', '44.1275']",,MED
1000,landslide/landslide.1039/FAC,landslide.1039.FAC,"rgb(88, 227, 127)",landslide.landslide.1039.FAC,"['9.6546', '44.1275']",,FAC
1000,landslide/landslide.1039/LOC,landslide.1039.LOC,"rgb(88, 227, 127)",landslide.landslide.1039.LOC,"['9.6546', '44.1275']",,LOC
1000,landslide/landslide.1040,landslide.1040,"rgb(154, 255, 255)",landslide.landslide.1040,"['77.1624', '10.1789']",Moonnilavu,Spot
1000,landslide/landslide.1040/MED,landslide.1040.MED,"rgb(88, 227, 127)",landslide.landslide.1040.MED,"['77.1624', '10.1789']",,MED
1000,landslide/landslide.1040/FAC,landslide.1040.FAC,"rgb(88, 227, 127)",landslide.landslide.1040.FAC,"['77.1624', '10.1789']",,FAC
1000,landslide/landslide.1040/LOC,landslide.1040.LOC,"rgb(88, 227, 127)",landslide.landslide.1040.LOC,"['77.1624', '10.1789']",,LOC
1000,landslide/landslide.1041,landslide.1041,"rgb(154, 255, 255)",landslide.landslide.1041,"['7.5924', '62.5031']",More and Romsdal region of Norway,Spot
1000,landslide/landslide.1041/MED,landslide.1041.MED,"rgb(88, 227, 127)",landslide.landslide.1041.MED,"['7.5924', '62.5031']",,MED
1000,landslide/landslide.1041/FAC,landslide.1041.FAC,"rgb(88, 227, 127)",landslide.landslide.1041.FAC,"['7.5924', '62.5031']",,FAC
1000,landslide/landslide.1041/LOC,landslide.1041.LOC,"rgb(88, 227, 127)",landslide.landslide.1041.LOC,"['7.5924', '62.5031']",,LOC
1000,landslide/landslide.1042,landslide.1042,"rgb(154, 255, 255)",landslide.landslide.1042,"['9.2206', '32.2995']",Moroccan Safi,Spot
1000,landslide/landslide.1042/MED,landslide.1042.MED,"rgb(88, 227, 127)",landslide.landslide.1042.MED,"['9.2206', '32.2995']",,MED
1000,landslide/landslide.1042/FAC,landslide.1042.FAC,"rgb(88, 227, 127)",landslide.landslide.1042.FAC,"['9.2206', '32.2995']",,FAC
1000,landslide/landslide.1042/LOC,landslide.1042.LOC,"rgb(88, 227, 127)",landslide.landslide.1042.LOC,"['9.2206', '32.2995']",,LOC
1000,landslide/landslide.1043,landslide.1043,"rgb(154, 255, 255)",landslide.landslide.1043,"['7.0926', '31.7917']",Morocco,Spot
1000,landslide/landslide.1043/MED,landslide.1043.MED,"rgb(88, 227, 127)",landslide.landslide.1043.MED,"['7.0926', '31.7917']",,MED
1000,landslide/landslide.1043/FAC,landslide.1043.FAC,"rgb(88, 227, 127)",landslide.landslide.1043.FAC,"['7.0926', '31.7917']",,FAC
1000,landslide/landslide.1043/LOC,landslide.1043.LOC,"rgb(88, 227, 127)",landslide.landslide.1043.LOC,"['7.0926', '31.7917']",,LOC
1000,landslide/landslide.1044,landslide.1044,"rgb(154, 255, 255)",landslide.landslide.1044,"['18.2739', '42.8810']",motorway A9,Spot
1000,landslide/landslide.1044/MED,landslide.1044.MED,"rgb(88, 227, 127)",landslide.landslide.1044.MED,"['18.2739', '42.8810']",,MED
1000,landslide/landslide.1044/FAC,landslide.1044.FAC,"rgb(88, 227, 127)",landslide.landslide.1044.FAC,"['18.2739', '42.8810']",,FAC
1000,landslide/landslide.1044/LOC,landslide.1044.LOC,"rgb(88, 227, 127)",landslide.landslide.1044.LOC,"['18.2739', '42.8810']",,LOC
1000,landslide/landslide.1045,landslide.1045,"rgb(154, 255, 255)",landslide.landslide.1045,"['24.0249', '35.5110']",motorway A90 in Chania,Spot
1000,landslide/landslide.1045/MED,landslide.1045.MED,"rgb(88, 227, 127)",landslide.landslide.1045.MED,"['24.0249', '35.5110']",,MED
1000,landslide/landslide.1045/FAC,landslide.1045.FAC,"rgb(88, 227, 127)",landslide.landslide.1045.FAC,"['24.0249', '35.5110']",,FAC
1000,landslide/landslide.1045/LOC,landslide.1045.LOC,"rgb(88, 227, 127)",landslide.landslide.1045.LOC,"['24.0249', '35.5110']",,LOC
1000,landslide/landslide.1046,landslide.1046,"rgb(154, 255, 255)",landslide.landslide.1046,"['92.3963', '15.2683']",Motozintla,Spot
1000,landslide/landslide.1046/MED,landslide.1046.MED,"rgb(88, 227, 127)",landslide.landslide.1046.MED,"['92.3963', '15.2683']",,MED
1000,landslide/landslide.1046/FAC,landslide.1046.FAC,"rgb(88, 227, 127)",landslide.landslide.1046.FAC,"['92.3963', '15.2683']",,FAC
1000,landslide/landslide.1046/LOC,landslide.1046.LOC,"rgb(88, 227, 127)",landslide.landslide.1046.LOC,"['92.3963', '15.2683']",,LOC
1000,landslide/landslide.1047,landslide.1047,"rgb(154, 255, 255)",landslide.landslide.1047,"['42.4232', '17.6424']",Mountain areas in the southern western corner of the Kingdom of Saudi Arabia,Spot
1000,landslide/landslide.1047/MED,landslide.1047.MED,"rgb(88, 227, 127)",landslide.landslide.1047.MED,"['42.4232', '17.6424']",,MED
1000,landslide/landslide.1047/FAC,landslide.1047.FAC,"rgb(88, 227, 127)",landslide.landslide.1047.FAC,"['42.4232', '17.6424']",,FAC
1000,landslide/landslide.1047/LOC,landslide.1047.LOC,"rgb(88, 227, 127)",landslide.landslide.1047.LOC,"['42.4232', '17.6424']",,LOC
1000,landslide/landslide.1048,landslide.1048,"rgb(154, 255, 255)",landslide.landslide.1048,"['70.1253', '31.4605']",mountain foothills of Central Chile,Spot
1000,landslide/landslide.1048/MED,landslide.1048.MED,"rgb(88, 227, 127)",landslide.landslide.1048.MED,"['70.1253', '31.4605']",,MED
1000,landslide/landslide.1048/FAC,landslide.1048.FAC,"rgb(88, 227, 127)",landslide.landslide.1048.FAC,"['70.1253', '31.4605']",,FAC
1000,landslide/landslide.1048/LOC,landslide.1048.LOC,"rgb(88, 227, 127)",landslide.landslide.1048.LOC,"['70.1253', '31.4605']",,LOC
1000,landslide/landslide.1049,landslide.1049,"rgb(154, 255, 255)",landslide.landslide.1049,"['0.0', '0.0']",mountain highways,Spot
1000,landslide/landslide.1049/MED,landslide.1049.MED,"rgb(88, 227, 127)",landslide.landslide.1049.MED,"['0.0', '0.0']",,MED
1000,landslide/landslide.1049/FAC,landslide.1049.FAC,"rgb(88, 227, 127)",landslide.landslide.1049.FAC,"['0.0', '0.0']",,FAC
1000,landslide/landslide.1049/LOC,landslide.1049.LOC,"rgb(88, 227, 127)",landslide.landslide.1049.LOC,"['0.0', '0.0']",,LOC
1000,landslide/landslide.1050,landslide.1050,"rgb(154, 255, 255)",landslide.landslide.1050,"['0.0', '0.0']",mountainous,Spot
1000,landslide/landslide.1050/MED,landslide.1050.MED,"rgb(88, 227, 127)",landslide.landslide.1050.MED,"['0.0', '0.0']",,MED
1000,landslide/landslide.1050/FAC,landslide.1050.FAC,"rgb(88, 227, 127)",landslide.landslide.1050.FAC,"['0.0', '0.0']",,FAC
1000,landslide/landslide.1050/LOC,landslide.1050.LOC,"rgb(88, 227, 127)",landslide.landslide.1050.LOC,"['0.0', '0.0']",,LOC
1000,landslide/landslide.1051,landslide.1051,"rgb(154, 255, 255)",landslide.landslide.1051,"['102.1900', '4.6328']",mountainous area in Central Bengkulu,Spot
1000,landslide/landslide.1051/MED,landslide.1051.MED,"rgb(88, 227, 127)",landslide.landslide.1051.MED,"['102.1900', '4.6328']",,MED
1000,landslide/landslide.1051/FAC,landslide.1051.FAC,"rgb(88, 227, 127)",landslide.landslide.1051.FAC,"['102.1900', '4.6328']",,FAC
1000,landslide/landslide.1051/LOC,landslide.1051.LOC,"rgb(88, 227, 127)",landslide.landslide.1051.LOC,"['102.1900', '4.6328']",,LOC
1000,landslide/landslide.1052,landslide.1052,"rgb(154, 255, 255)",landslide.landslide.1052,"['99.6703', '19.8633']",mountainous area in Northern Thailand,Spot
1000,landslide/landslide.1052/MED,landslide.1052.MED,"rgb(88, 227, 127)",landslide.landslide.1052.MED,"['99.6703', '19.8633']",,MED
1000,landslide/landslide.1052/FAC,landslide.1052.FAC,"rgb(88, 227, 127)",landslide.landslide.1052.FAC,"['99.6703', '19.8633']",,FAC
1000,landslide/landslide.1052/LOC,landslide.1052.LOC,"rgb(88, 227, 127)",landslide.landslide.1052.LOC,"['99.6703', '19.8633']",,LOC
1000,landslide/landslide.1053,landslide.1053,"rgb(154, 255, 255)",landslide.landslide.1053,"['4.0041', '35.7454']",mountainous area of northern Morocco,Spot
1000,landslide/landslide.1053/MED,landslide.1053.MED,"rgb(88, 227, 127)",landslide.landslide.1053.MED,"['4.0041', '35.7454']",,MED
1000,landslide/landslide.1053/FAC,landslide.1053.FAC,"rgb(88, 227, 127)",landslide.landslide.1053.FAC,"['4.0041', '35.7454']",,FAC
1000,landslide/landslide.1053/LOC,landslide.1053.LOC,"rgb(88, 227, 127)",landslide.landslide.1053.LOC,"['4.0041', '35.7454']",,LOC
1000,landslide/landslide.1054,landslide.1054,"rgb(154, 255, 255)",landslide.landslide.1054,"['43.2096', '22.9068']",mountainous area of Rio de Janeiro,Spot
1000,landslide/landslide.1054/MED,landslide.1054.MED,"rgb(88, 227, 127)",landslide.landslide.1054.MED,"['43.2096', '22.9068']",,MED
1000,landslide/landslide.1054/FAC,landslide.1054.FAC,"rgb(88, 227, 127)",landslide.landslide.1054.FAC,"['43.2096', '22.9068']",,FAC
1000,landslide/landslide.1054/LOC,landslide.1054.LOC,"rgb(88, 227, 127)",landslide.landslide.1054.LOC,"['43.2096', '22.9068']",,LOC
1000,landslide/landslide.1055,landslide.1055,"rgb(154, 255, 255)",landslide.landslide.1055,"['77.6273', '9.2083']",mountainous area of the Cordillera Blanca,Spot
1000,landslide/landslide.1055/MED,landslide.1055.MED,"rgb(88, 227, 127)",landslide.landslide.1055.MED,"['77.6273', '9.2083']",,MED
1000,landslide/landslide.1055/FAC,landslide.1055.FAC,"rgb(88, 227, 127)",landslide.landslide.1055.FAC,"['77.6273', '9.2083']",,FAC
1000,landslide/landslide.1055/LOC,landslide.1055.LOC,"rgb(88, 227, 127)",landslide.landslide.1055.LOC,"['77.6273', '9.2083']",,LOC
1000,landslide/landslide.1056,landslide.1056,"rgb(154, 255, 255)",landslide.landslide.1056,"['104.1954', '35.8617']",mountainous areas in China,Spot
1000,landslide/landslide.1056/MED,landslide.1056.MED,"rgb(88, 227, 127)",landslide.landslide.1056.MED,"['104.1954', '35.8617']",,MED
1000,landslide/landslide.1056/FAC,landslide.1056.FAC,"rgb(88, 227, 127)",landslide.landslide.1056.FAC,"['104.1954', '35.8617']",,FAC
1000,landslide/landslide.1056/LOC,landslide.1056.LOC,"rgb(88, 227, 127)",landslide.landslide.1056.LOC,"['104.1954', '35.8617']",,LOC
1000,landslide/landslide.1057,landslide.1057,"rgb(154, 255, 255)",landslide.landslide.1057,"['84.1240', '28.3949']",mountainous areas of Nepal,Spot
1000,landslide/landslide.1057/MED,landslide.1057.MED,"rgb(88, 227, 127)",landslide.landslide.1057.MED,"['84.1240', '28.3949']",,MED
1000,landslide/landslide.1057/FAC,landslide.1057.FAC,"rgb(88, 227, 127)",landslide.landslide.1057.FAC,"['84.1240', '28.3949']",,FAC
