size,path,id,color,name,coordinates,description,type,nodeVisibility
10000,landslide/LOC.200,LOC.200,#2579e8,landslide.LOC.200,"['106.3468', '56.1304']",Canada,LOC,false
10000,landslide/LOC.201,LOC.201,#2579e8,landslide.LOC.201,"['35.0513', '38.3992']",Candir catchment,LOC,false
10000,landslide/LOC.202,LOC.202,#2579e8,landslide.LOC.202,"['9.1939', '45.0567']",Canneto Pavese,LOC,false
10000,landslide/LOC.203,LOC.203,#2579e8,landslide.LOC.203,"['6.5657', '46.6273']",Canton Vaud,LOC,false
10000,landslide/LOC.204,LOC.204,#2579e8,landslide.LOC.204,"['14.0206', '42.1097']",Caramanico Terme,LOC,false
10000,landslide/LOC.205,LOC.205,#2579e8,landslide.LOC.205,"['66.7215', '18.4698']",Caribbean islands,LOC,false
10000,landslide/LOC.206,LOC.206,#2579e8,landslide.LOC.206,"['66.7215', '18.4698']",Caribbean shows,LOC,false
10000,landslide/LOC.207,LOC.207,#2579e8,landslide.LOC.207,"['19.1451', '49.8153']",Carpathian region in southern Poland,LOC,false
10000,landslide/LOC.208,LOC.208,#2579e8,landslide.LOC.208,"['73.4115', '46.7453']",Carretera Austral,LOC,false
10000,landslide/LOC.209,LOC.209,#2579e8,landslide.LOC.209,"['83.9467', '9.8771']",Cartago,LOC,false
10000,landslide/LOC.210,LOC.210,#2579e8,landslide.LOC.210,"['16.6051', '38.8876']",Catanzaro,LOC,false
10000,landslide/LOC.211,LOC.211,#2579e8,landslide.LOC.211,"['128.1938', '38.0673']",catchment in the Inje region of South Korea,LOC,false
10000,landslide/LOC.212,LOC.212,#2579e8,landslide.LOC.212,"['26.7561', '3.9386']",catchment of the Vunguvungu and Banga rivers,LOC,false
