size,path,id,color,name,coordinates,description,type,nodeVisibility
10000,LOC.1668,LOC.1668,#2579e8,landslide.LOC.1668,"['111.4540', '30.8231']",Three Gorges Reservoir region of China,LOC,FALSE
5000,LOC.1668/MED,LOC.1668.MED,#27cf7e,landslide.LOC.1668.MED,"['111.4540', '30.8231']",,MED,FALSE
5000,LOC.1668/FAC,LOC.1668.FAC,#f0a73a,landslide.LOC.1668.FAC,"['111.4540', '30.8231']",,FAC,FALSE
5000,LOC.1668/DATA,LOC.1668.DATA,#8579ec,landslide.LOC.1668.DATA,"['111.4540', '30.8231']",,DATA,FALSE
10000,LOC.1669,LOC.1669,#2579e8,landslide.LOC.1669,"['107.5915', '16.4498']",Thua Thien Hue province of Vietnam,LOC,FALSE
5000,LOC.1669/MED,LOC.1669.MED,#27cf7e,landslide.LOC.1669.MED,"['107.5915', '16.4498']",,MED,FALSE
5000,LOC.1669/FAC,LOC.1669.FAC,#f0a73a,landslide.LOC.1669.FAC,"['107.5915', '16.4498']",,FAC,FALSE
5000,LOC.1669/DATA,LOC.1669.DATA,#8579ec,landslide.LOC.1669.DATA,"['107.5915', '16.4498']",,DATA,FALSE
10000,LOC.1670,LOC.1670,#2579e8,landslide.LOC.1670,"['86.0844', '43.7931']",Tianshan Mountains in Northwestern Basins,LOC,FALSE
5000,LOC.1670/MED,LOC.1670.MED,#27cf7e,landslide.LOC.1670.MED,"['86.0844', '43.7931']",,MED,FALSE
5000,LOC.1670/FAC,LOC.1670.FAC,#f0a73a,landslide.LOC.1670.FAC,"['86.0844', '43.7931']",,FAC,FALSE
5000,LOC.1670/DATA,LOC.1670.DATA,#8579ec,landslide.LOC.1670.DATA,"['86.0844', '43.7931']",,DATA,FALSE
10000,LOC.1671,LOC.1671,#2579e8,landslide.LOC.1671,"['105.7316', '34.5794']",Tianshui,LOC,FALSE
5000,LOC.1671/MED,LOC.1671.MED,#27cf7e,landslide.LOC.1671.MED,"['105.7316', '34.5794']",,MED,FALSE
5000,LOC.1671/FAC,LOC.1671.FAC,#f0a73a,landslide.LOC.1671.FAC,"['105.7316', '34.5794']",,FAC,FALSE
5000,LOC.1671/DATA,LOC.1671.DATA,#8579ec,landslide.LOC.1671.DATA,"['105.7316', '34.5794']",,DATA,FALSE
10000,LOC.1672,LOC.1672,#2579e8,landslide.LOC.1672,"['105.6736', '34.5543']",Tianshui seismic zone,LOC,FALSE
5000,LOC.1672/MED,LOC.1672.MED,#27cf7e,landslide.LOC.1672.MED,"['105.6736', '34.5543']",,MED,FALSE
5000,LOC.1672/FAC,LOC.1672.FAC,#f0a73a,landslide.LOC.1672.FAC,"['105.6736', '34.5543']",,FAC,FALSE
5000,LOC.1672/DATA,LOC.1672.DATA,#8579ec,landslide.LOC.1672.DATA,"['105.6736', '34.5543']",,DATA,FALSE
10000,LOC.1673,LOC.1673,#2579e8,landslide.LOC.1673,"['88.7879', '31.9686']",Tibet,LOC,FALSE
5000,LOC.1673/MED,LOC.1673.MED,#27cf7e,landslide.LOC.1673.MED,"['88.7879', '31.9686']",,MED,FALSE
5000,LOC.1673/FAC,LOC.1673.FAC,#f0a73a,landslide.LOC.1673.FAC,"['88.7879', '31.9686']",,FAC,FALSE
5000,LOC.1673/DATA,LOC.1673.DATA,#8579ec,landslide.LOC.1673.DATA,"['88.7879', '31.9686']",,DATA,FALSE
10000,LOC.1674,LOC.1674,#2579e8,landslide.LOC.1674,"['88.7879', '31.9686']",Tibet in China,LOC,FALSE
5000,LOC.1674/MED,LOC.1674.MED,#27cf7e,landslide.LOC.1674.MED,"['88.7879', '31.9686']",,MED,FALSE
5000,LOC.1674/FAC,LOC.1674.FAC,#f0a73a,landslide.LOC.1674.FAC,"['88.7879', '31.9686']",,FAC,FALSE
5000,LOC.1674/DATA,LOC.1674.DATA,#8579ec,landslide.LOC.1674.DATA,"['88.7879', '31.9686']",,DATA,FALSE
10000,LOC.1675,LOC.1675,#2579e8,landslide.LOC.1675,"['122.754', '13.357']",Tikoy,LOC,FALSE
5000,LOC.1675/MED,LOC.1675.MED,#27cf7e,landslide.LOC.1675.MED,"['122.754', '13.357']",,MED,FALSE
5000,LOC.1675/FAC,LOC.1675.FAC,#f0a73a,landslide.LOC.1675.FAC,"['122.754', '13.357']",,FAC,FALSE
5000,LOC.1675/DATA,LOC.1675.DATA,#8579ec,landslide.LOC.1675.DATA,"['122.754', '13.357']",,DATA,FALSE
10000,LOC.1676,LOC.1676,#2579e8,landslide.LOC.1676,"['83.866', '27.427']",Tinau watershed,LOC,FALSE
5000,LOC.1676/MED,LOC.1676.MED,#27cf7e,landslide.LOC.1676.MED,"['83.866', '27.427']",,MED,FALSE
5000,LOC.1676/FAC,LOC.1676.FAC,#f0a73a,landslide.LOC.1676.FAC,"['83.866', '27.427']",,FAC,FALSE
5000,LOC.1676/DATA,LOC.1676.DATA,#8579ec,landslide.LOC.1676.DATA,"['83.866', '27.427']",,DATA,FALSE
10000,LOC.1677,LOC.1677,#2579e8,landslide.LOC.1677,"['78.5558', '30.8485']",Tipari to Ghuttu highway corridors in the Garhwal Himalaya,LOC,FALSE
5000,LOC.1677/MED,LOC.1677.MED,#27cf7e,landslide.LOC.1677.MED,"['78.5558', '30.8485']",,MED,FALSE
5000,LOC.1677/FAC,LOC.1677.FAC,#f0a73a,landslide.LOC.1677.FAC,"['78.5558', '30.8485']",,FAC,FALSE
5000,LOC.1677/DATA,LOC.1677.DATA,#8579ec,landslide.LOC.1677.DATA,"['78.5558', '30.8485']",,DATA,FALSE
10000,LOC.1678,LOC.1678,#2579e8,landslide.LOC.1678,"['7.4293', '31.7994']",Tizi N'tichka region in the High Atlas,LOC,FALSE
5000,LOC.1678/MED,LOC.1678.MED,#27cf7e,landslide.LOC.1678.MED,"['7.4293', '31.7994']",,MED,FALSE
5000,LOC.1678/FAC,LOC.1678.FAC,#f0a73a,landslide.LOC.1678.FAC,"['7.4293', '31.7994']",,FAC,FALSE
5000,LOC.1678/DATA,LOC.1678.DATA,#8579ec,landslide.LOC.1678.DATA,"['7.4293', '31.7994']",,DATA,FALSE
10000,LOC.1679,LOC.1679,#2579e8,landslide.LOC.1679,"['36.5544', '40.422']",Tokat Turkey,LOC,FALSE
5000,LOC.1679/MED,LOC.1679.MED,#27cf7e,landslide.LOC.1679.MED,"['36.5544', '40.422']",,MED,FALSE
5000,LOC.1679/FAC,LOC.1679.FAC,#f0a73a,landslide.LOC.1679.FAC,"['36.5544', '40.422']",,FAC,FALSE
5000,LOC.1679/DATA,LOC.1679.DATA,#8579ec,landslide.LOC.1679.DATA,"['36.5544', '40.422']",,DATA,FALSE
10000,LOC.1680,LOC.1680,#2579e8,landslide.LOC.1680,"['111.9203', '28.4224']",Tonggu County,LOC,FALSE
5000,LOC.1680/MED,LOC.1680.MED,#27cf7e,landslide.LOC.1680.MED,"['111.9203', '28.4224']",,MED,FALSE
5000,LOC.1680/FAC,LOC.1680.FAC,#f0a73a,landslide.LOC.1680.FAC,"['111.9203', '28.4224']",,FAC,FALSE
5000,LOC.1680/DATA,LOC.1680.DATA,#8579ec,landslide.LOC.1680.DATA,"['111.9203', '28.4224']",,DATA,FALSE
10000,LOC.1681,LOC.1681,#2579e8,landslide.LOC.1681,"['112.701', '29.7635']",Tonglvshan ancient copper mine site,LOC,FALSE
5000,LOC.1681/MED,LOC.1681.MED,#27cf7e,landslide.LOC.1681.MED,"['112.701', '29.7635']",,MED,FALSE
5000,LOC.1681/FAC,LOC.1681.FAC,#f0a73a,landslide.LOC.1681.FAC,"['112.701', '29.7635']",,FAC,FALSE
5000,LOC.1681/DATA,LOC.1681.DATA,#8579ec,landslide.LOC.1681.DATA,"['112.701', '29.7635']",,DATA,FALSE
10000,LOC.1682,LOC.1682,#2579e8,landslide.LOC.1682,"['112.701', '29.7635']",Tonglvshan mining,LOC,FALSE
5000,LOC.1682/MED,LOC.1682.MED,#27cf7e,landslide.LOC.1682.MED,"['112.701', '29.7635']",,MED,FALSE
5000,LOC.1682/FAC,LOC.1682.FAC,#f0a73a,landslide.LOC.1682.FAC,"['112.701', '29.7635']",,FAC,FALSE
5000,LOC.1682/DATA,LOC.1682.DATA,#8579ec,landslide.LOC.1682.DATA,"['112.701', '29.7635']",,DATA,FALSE
10000,LOC.1683,LOC.1683,#2579e8,landslide.LOC.1683,"['78.8807', '30.9936']",Tons river valley,LOC,FALSE
5000,LOC.1683/MED,LOC.1683.MED,#27cf7e,landslide.LOC.1683.MED,"['78.8807', '30.9936']",,MED,FALSE
5000,LOC.1683/FAC,LOC.1683.FAC,#f0a73a,landslide.LOC.1683.FAC,"['78.8807', '30.9936']",,FAC,FALSE
5000,LOC.1683/DATA,LOC.1683.DATA,#8579ec,landslide.LOC.1683.DATA,"['78.8807', '30.9936']",,DATA,FALSE
10000,LOC.1684,LOC.1684,#2579e8,landslide.LOC.1684,"['9.2908', '42.8507']",Torgiovannetto,LOC,FALSE
5000,LOC.1684/MED,LOC.1684.MED,#27cf7e,landslide.LOC.1684.MED,"['9.2908', '42.8507']",,MED,FALSE
5000,LOC.1684/FAC,LOC.1684.FAC,#f0a73a,landslide.LOC.1684.FAC,"['9.2908', '42.8507']",,FAC,FALSE
5000,LOC.1684/DATA,LOC.1684.DATA,#8579ec,landslide.LOC.1684.DATA,"['9.2908', '42.8507']",,DATA,FALSE
10000,LOC.1685,LOC.1685,#2579e8,landslide.LOC.1685,"['89.1973', '26.843']",towns of Phuentsholing and Chukha,LOC,FALSE
5000,LOC.1685/MED,LOC.1685.MED,#27cf7e,landslide.LOC.1685.MED,"['89.1973', '26.843']",,MED,FALSE
5000,LOC.1685/FAC,LOC.1685.FAC,#f0a73a,landslide.LOC.1685.FAC,"['89.1973', '26.843']",,FAC,FALSE
5000,LOC.1685/DATA,LOC.1685.DATA,#8579ec,landslide.LOC.1685.DATA,"['89.1973', '26.843']",,DATA,FALSE
10000,LOC.1686,LOC.1686,#2579e8,landslide.LOC.1686,"['39.7269', '41.0082']",Trabzon,LOC,FALSE
5000,LOC.1686/MED,LOC.1686.MED,#27cf7e,landslide.LOC.1686.MED,"['39.7269', '41.0082']",,MED,FALSE
5000,LOC.1686/FAC,LOC.1686.FAC,#f0a73a,landslide.LOC.1686.FAC,"['39.7269', '41.0082']",,FAC,FALSE
5000,LOC.1686/DATA,LOC.1686.DATA,#8579ec,landslide.LOC.1686.DATA,"['39.7269', '41.0082']",,DATA,FALSE
10000,LOC.1687,LOC.1687,#2579e8,landslide.LOC.1687,"['39.7269', '41.0082']",Trabzon province,LOC,FALSE
5000,LOC.1687/MED,LOC.1687.MED,#27cf7e,landslide.LOC.1687.MED,"['39.7269', '41.0082']",,MED,FALSE
5000,LOC.1687/FAC,LOC.1687.FAC,#f0a73a,landslide.LOC.1687.FAC,"['39.7269', '41.0082']",,FAC,FALSE
5000,LOC.1687/DATA,LOC.1687.DATA,#8579ec,landslide.LOC.1687.DATA,"['39.7269', '41.0082']",,DATA,FALSE
10000,LOC.1688,LOC.1688,#2579e8,landslide.LOC.1688,"['25.0419', '46.4388']",Transylvanian Plateaux,LOC,FALSE
5000,LOC.1688/MED,LOC.1688.MED,#27cf7e,landslide.LOC.1688.MED,"['25.0419', '46.4388']",,MED,FALSE
5000,LOC.1688/FAC,LOC.1688.FAC,#f0a73a,landslide.LOC.1688.FAC,"['25.0419', '46.4388']",,FAC,FALSE
5000,LOC.1688/DATA,LOC.1688.DATA,#8579ec,landslide.LOC.1688.DATA,"['25.0419', '46.4388']",,DATA,FALSE
10000,LOC.1689,LOC.1689,#2579e8,landslide.LOC.1689,"['97.7361', '30.2672']",Travis County,LOC,FALSE
5000,LOC.1689/MED,LOC.1689.MED,#27cf7e,landslide.LOC.1689.MED,"['97.7361', '30.2672']",,MED,FALSE
5000,LOC.1689/FAC,LOC.1689.FAC,#f0a73a,landslide.LOC.1689.FAC,"['97.7361', '30.2672']",,FAC,FALSE
5000,LOC.1689/DATA,LOC.1689.DATA,#8579ec,landslide.LOC.1689.DATA,"['97.7361', '30.2672']",,DATA,FALSE
10000,LOC.1690,LOC.1690,#2579e8,landslide.LOC.1690,"['23.6167', '46.7712']",Tri-City,LOC,FALSE
5000,LOC.1690/MED,LOC.1690.MED,#27cf7e,landslide.LOC.1690.MED,"['23.6167', '46.7712']",,MED,FALSE
5000,LOC.1690/FAC,LOC.1690.FAC,#f0a73a,landslide.LOC.1690.FAC,"['23.6167', '46.7712']",,FAC,FALSE
5000,LOC.1690/DATA,LOC.1690.DATA,#8579ec,landslide.LOC.1690.DATA,"['23.6167', '46.7712']",,DATA,FALSE
10000,LOC.1691,LOC.1691,#2579e8,landslide.LOC.1691,"['84.3871', '27.9582']",Trishuli river in Nepal,LOC,FALSE
5000,LOC.1691/MED,LOC.1691.MED,#27cf7e,landslide.LOC.1691.MED,"['84.3871', '27.9582']",,MED,FALSE
5000,LOC.1691/FAC,LOC.1691.FAC,#f0a73a,landslide.LOC.1691.FAC,"['84.3871', '27.9582']",,FAC,FALSE
5000,LOC.1691/DATA,LOC.1691.DATA,#8579ec,landslide.LOC.1691.DATA,"['84.3871', '27.9582']",,DATA,FALSE
10000,LOC.1692,LOC.1692,#2579e8,landslide.LOC.1692,"['101.9758', '4.2105']",tropical hilly area of Malaysia,LOC,FALSE
5000,LOC.1692/MED,LOC.1692.MED,#27cf7e,landslide.LOC.1692.MED,"['101.9758', '4.2105']",,MED,FALSE
5000,LOC.1692/FAC,LOC.1692.FAC,#f0a73a,landslide.LOC.1692.FAC,"['101.9758', '4.2105']",,FAC,FALSE
5000,LOC.1692/DATA,LOC.1692.DATA,#8579ec,landslide.LOC.1692.DATA,"['101.9758', '4.2105']",,DATA,FALSE
10000,LOC.1693,LOC.1693,#2579e8,landslide.LOC.1693,"['120.9543', '-3.0604']",tropical region Indonesia,LOC,FALSE
5000,LOC.1693/MED,LOC.1693.MED,#27cf7e,landslide.LOC.1693.MED,"['120.9543', '-3.0604']",,MED,FALSE
5000,LOC.1693/FAC,LOC.1693.FAC,#f0a73a,landslide.LOC.1693.FAC,"['120.9543', '-3.0604']",,FAC,FALSE
5000,LOC.1693/DATA,LOC.1693.DATA,#8579ec,landslide.LOC.1693.DATA,"['120.9543', '-3.0604']",,DATA,FALSE
10000,LOC.1694,LOC.1694,#2579e8,landslide.LOC.1694,"['106.5976', '22.7932']",Trung Khanh district of the Cao Bang Province,LOC,FALSE
5000,LOC.1694/MED,LOC.1694.MED,#27cf7e,landslide.LOC.1694.MED,"['106.5976', '22.7932']",,MED,FALSE
5000,LOC.1694/FAC,LOC.1694.FAC,#f0a73a,landslide.LOC.1694.FAC,"['106.5976', '22.7932']",,FAC,FALSE
5000,LOC.1694/DATA,LOC.1694.DATA,#8579ec,landslide.LOC.1694.DATA,"['106.5976', '22.7932']",,DATA,FALSE
10000,LOC.1695,LOC.1695,#2579e8,landslide.LOC.1695,"['-118.2538', '34.1721']",TRW,LOC,FALSE
5000,LOC.1695/MED,LOC.1695.MED,#27cf7e,landslide.LOC.1695.MED,"['-118.2538', '34.1721']",,MED,FALSE
5000,LOC.1695/FAC,LOC.1695.FAC,#f0a73a,landslide.LOC.1695.FAC,"['-118.2538', '34.1721']",,FAC,FALSE
5000,LOC.1695/DATA,LOC.1695.DATA,#8579ec,landslide.LOC.1695.DATA,"['-118.2538', '34.1721']",,DATA,FALSE
10000,LOC.1696,LOC.1696,#2579e8,landslide.LOC.1696,"['116.3787', '39.0093']",Tsao,LOC,FALSE
5000,LOC.1696/MED,LOC.1696.MED,#27cf7e,landslide.LOC.1696.MED,"['116.3787', '39.0093']",,MED,FALSE
5000,LOC.1696/FAC,LOC.1696.FAC,#f0a73a,landslide.LOC.1696.FAC,"['116.3787', '39.0093']",,FAC,FALSE
5000,LOC.1696/DATA,LOC.1696.DATA,#8579ec,landslide.LOC.1696.DATA,"['116.3787', '39.0093']",,DATA,FALSE
10000,LOC.1697,LOC.1697,#2579e8,landslide.LOC.1697,"['120.4356', '23.3132']",Tsengwen River Watershed,LOC,FALSE
5000,LOC.1697/MED,LOC.1697.MED,#27cf7e,landslide.LOC.1697.MED,"['120.4356', '23.3132']",,MED,FALSE
5000,LOC.1697/FAC,LOC.1697.FAC,#f0a73a,landslide.LOC.1697.FAC,"['120.4356', '23.3132']",,FAC,FALSE
5000,LOC.1697/DATA,LOC.1697.DATA,#8579ec,landslide.LOC.1697.DATA,"['120.4356', '23.3132']",,DATA,FALSE
10000,LOC.1698,LOC.1698,#2579e8,landslide.LOC.1698,"['138.8314', '37.6107']",Tsugawa area of Agano River,LOC,FALSE
5000,LOC.1698/MED,LOC.1698.MED,#27cf7e,landslide.LOC.1698.MED,"['138.8314', '37.6107']",,MED,FALSE
5000,LOC.1698/FAC,LOC.1698.FAC,#f0a73a,landslide.LOC.1698.FAC,"['138.8314', '37.6107']",,FAC,FALSE
5000,LOC.1698/DATA,LOC.1698.DATA,#8579ec,landslide.LOC.1698.DATA,"['138.8314', '37.6107']",,DATA,FALSE
10000,LOC.1699,LOC.1699,#2579e8,landslide.LOC.1699,"['129.8433', '42.5377']",Tumen,LOC,FALSE
5000,LOC.1699/MED,LOC.1699.MED,#27cf7e,landslide.LOC.1699.MED,"['129.8433', '42.5377']",,MED,FALSE
5000,LOC.1699/FAC,LOC.1699.FAC,#f0a73a,landslide.LOC.1699.FAC,"['129.8433', '42.5377']",,FAC,FALSE
5000,LOC.1699/DATA,LOC.1699.DATA,#8579ec,landslide.LOC.1699.DATA,"['129.8433', '42.5377']",,DATA,FALSE
10000,LOC.1700,LOC.1700,#2579e8,landslide.LOC.1700,"['94.0336', '24.5139']",Tupul landslide,LOC,FALSE
5000,LOC.1700/MED,LOC.1700.MED,#27cf7e,landslide.LOC.1700.MED,"['94.0336', '24.5139']",,MED,FALSE
5000,LOC.1700/FAC,LOC.1700.FAC,#f0a73a,landslide.LOC.1700.FAC,"['94.0336', '24.5139']",,FAC,FALSE
5000,LOC.1700/DATA,LOC.1700.DATA,#8579ec,landslide.LOC.1700.DATA,"['94.0336', '24.5139']",,DATA,FALSE
10000,LOC.1701,LOC.1701,#2579e8,landslide.LOC.1701,"['145.2065', '-6.2778']",Turbolo River catchment,LOC,FALSE
5000,LOC.1701/MED,LOC.1701.MED,#27cf7e,landslide.LOC.1701.MED,"['145.2065', '-6.2778']",,MED,FALSE
5000,LOC.1701/FAC,LOC.1701.FAC,#f0a73a,landslide.LOC.1701.FAC,"['145.2065', '-6.2778']",,FAC,FALSE
5000,LOC.1701/DATA,LOC.1701.DATA,#8579ec,landslide.LOC.1701.DATA,"['145.2065', '-6.2778']",,DATA,FALSE
10000,LOC.1702,LOC.1702,#2579e8,landslide.LOC.1702,"['35.2433', '38.9637']",Turkey,LOC,FALSE
5000,LOC.1702/MED,LOC.1702.MED,#27cf7e,landslide.LOC.1702.MED,"['35.2433', '38.9637']",,MED,FALSE
5000,LOC.1702/FAC,LOC.1702.FAC,#f0a73a,landslide.LOC.1702.FAC,"['35.2433', '38.9637']",,FAC,FALSE
5000,LOC.1702/DATA,LOC.1702.DATA,#8579ec,landslide.LOC.1702.DATA,"['35.2433', '38.9637']",,DATA,FALSE
10000,LOC.1703,LOC.1703,#2579e8,landslide.LOC.1703,"['35.2433', '38.9637']",Turkiye,LOC,FALSE
5000,LOC.1703/MED,LOC.1703.MED,#27cf7e,landslide.LOC.1703.MED,"['35.2433', '38.9637']",,MED,FALSE
5000,LOC.1703/FAC,LOC.1703.FAC,#f0a73a,landslide.LOC.1703.FAC,"['35.2433', '38.9637']",,FAC,FALSE
5000,LOC.1703/DATA,LOC.1703.DATA,#8579ec,landslide.LOC.1703.DATA,"['35.2433', '38.9637']",,DATA,FALSE
10000,LOC.1704,LOC.1704,#2579e8,landslide.LOC.1704,"['-130.8247', '54.2754']",Turnoff Creek rock avalanche in Canada,LOC,FALSE
5000,LOC.1704/MED,LOC.1704.MED,#27cf7e,landslide.LOC.1704.MED,"['-130.8247', '54.2754']",,MED,FALSE
5000,LOC.1704/FAC,LOC.1704.FAC,#f0a73a,landslide.LOC.1704.FAC,"['-130.8247', '54.2754']",,FAC,FALSE
5000,LOC.1704/DATA,LOC.1704.DATA,#8579ec,landslide.LOC.1704.DATA,"['-130.8247', '54.2754']",,DATA,FALSE
10000,LOC.1705,LOC.1705,#2579e8,landslide.LOC.1705,"['-83.7666', '9.9045']",Turrialba,LOC,FALSE
5000,LOC.1705/MED,LOC.1705.MED,#27cf7e,landslide.LOC.1705.MED,"['-83.7666', '9.9045']",,MED,FALSE
5000,LOC.1705/FAC,LOC.1705.FAC,#f0a73a,landslide.LOC.1705.FAC,"['-83.7666', '9.9045']",,FAC,FALSE
5000,LOC.1705/DATA,LOC.1705.DATA,#8579ec,landslide.LOC.1705.DATA,"['-83.7666', '9.9045']",,DATA,FALSE
10000,LOC.1706,LOC.1706,#2579e8,landslide.LOC.1706,"['11.2550', '43.7711']",Tuscany,LOC,FALSE
5000,LOC.1706/MED,LOC.1706.MED,#27cf7e,landslide.LOC.1706.MED,"['11.2550', '43.7711']",,MED,FALSE
5000,LOC.1706/FAC,LOC.1706.FAC,#f0a73a,landslide.LOC.1706.FAC,"['11.2550', '43.7711']",,FAC,FALSE
5000,LOC.1706/DATA,LOC.1706.DATA,#8579ec,landslide.LOC.1706.DATA,"['11.2550', '43.7711']",,DATA,FALSE
10000,LOC.1707,LOC.1707,#2579e8,landslide.LOC.1707,"['117.0254', '0.9892']",Tutkabon,LOC,FALSE
5000,LOC.1707/MED,LOC.1707.MED,#27cf7e,landslide.LOC.1707.MED,"['117.0254', '0.9892']",,MED,FALSE
5000,LOC.1707/FAC,LOC.1707.FAC,#f0a73a,landslide.LOC.1707.FAC,"['117.0254', '0.9892']",,FAC,FALSE
5000,LOC.1707/DATA,LOC.1707.DATA,#8579ec,landslide.LOC.1707.DATA,"['117.0254', '0.9892']",,DATA,FALSE
10000,LOC.1708,LOC.1708,#2579e8,landslide.LOC.1708,"['110.9788', '30.8240']",Two towns in the Three - Gorge Reservoir area of China,LOC,FALSE
5000,LOC.1708/MED,LOC.1708.MED,#27cf7e,landslide.LOC.1708.MED,"['110.9788', '30.8240']",,MED,FALSE
5000,LOC.1708/FAC,LOC.1708.FAC,#f0a73a,landslide.LOC.1708.FAC,"['110.9788', '30.8240']",,FAC,FALSE
5000,LOC.1708/DATA,LOC.1708.DATA,#8579ec,landslide.LOC.1708.DATA,"['110.9788', '30.8240']",,DATA,FALSE
10000,LOC.1709,LOC.1709,#2579e8,landslide.LOC.1709,"['0.1276', '51.5074']",U.K.,LOC,FALSE
5000,LOC.1709/MED,LOC.1709.MED,#27cf7e,landslide.LOC.1709.MED,"['0.1276', '51.5074']",,MED,FALSE
5000,LOC.1709/FAC,LOC.1709.FAC,#f0a73a,landslide.LOC.1709.FAC,"['0.1276', '51.5074']",,FAC,FALSE
5000,LOC.1709/DATA,LOC.1709.DATA,#8579ec,landslide.LOC.1709.DATA,"['0.1276', '51.5074']",,DATA,FALSE
10000,LOC.1710,LOC.1710,#2579e8,landslide.LOC.1710,"['80.9462', '26.8467']",U.P.,LOC,FALSE
5000,LOC.1710/MED,LOC.1710.MED,#27cf7e,landslide.LOC.1710.MED,"['80.9462', '26.8467']",,MED,FALSE
5000,LOC.1710/FAC,LOC.1710.FAC,#f0a73a,landslide.LOC.1710.FAC,"['80.9462', '26.8467']",,FAC,FALSE
5000,LOC.1710/DATA,LOC.1710.DATA,#8579ec,landslide.LOC.1710.DATA,"['80.9462', '26.8467']",,DATA,FALSE
10000,LOC.1711,LOC.1711,#2579e8,landslide.LOC.1711,"['95.7129', '37.0902']",U.S.,LOC,FALSE
5000,LOC.1711/MED,LOC.1711.MED,#27cf7e,landslide.LOC.1711.MED,"['95.7129', '37.0902']",,MED,FALSE
5000,LOC.1711/FAC,LOC.1711.FAC,#f0a73a,landslide.LOC.1711.FAC,"['95.7129', '37.0902']",,FAC,FALSE
5000,LOC.1711/DATA,LOC.1711.DATA,#8579ec,landslide.LOC.1711.DATA,"['95.7129', '37.0902']",,DATA,FALSE
10000,LOC.1712,LOC.1712,#2579e8,landslide.LOC.1712,"['38.9530', '13.0421']",Uatzau,LOC,FALSE
5000,LOC.1712/MED,LOC.1712.MED,#27cf7e,landslide.LOC.1712.MED,"['38.9530', '13.0421']",,MED,FALSE
5000,LOC.1712/FAC,LOC.1712.FAC,#f0a73a,landslide.LOC.1712.FAC,"['38.9530', '13.0421']",,FAC,FALSE
5000,LOC.1712/DATA,LOC.1712.DATA,#8579ec,landslide.LOC.1712.DATA,"['38.9530', '13.0421']",,DATA,FALSE
10000,LOC.1713,LOC.1713,#2579e8,landslide.LOC.1713,"['38.9827', '12.8299']",Uatzau basin in northwestern Ethiopia,LOC,FALSE
5000,LOC.1713/MED,LOC.1713.MED,#27cf7e,landslide.LOC.1713.MED,"['38.9827', '12.8299']",,MED,FALSE
5000,LOC.1713/FAC,LOC.1713.FAC,#f0a73a,landslide.LOC.1713.FAC,"['38.9827', '12.8299']",,FAC,FALSE
5000,LOC.1713/DATA,LOC.1713.DATA,#8579ec,landslide.LOC.1713.DATA,"['38.9827', '12.8299']",,DATA,FALSE
10000,LOC.1714,LOC.1714,#2579e8,landslide.LOC.1714,"['120.6975', '15.0171']",Ucab,LOC,FALSE
5000,LOC.1714/MED,LOC.1714.MED,#27cf7e,landslide.LOC.1714.MED,"['120.6975', '15.0171']",,MED,FALSE
5000,LOC.1714/FAC,LOC.1714.FAC,#f0a73a,landslide.LOC.1714.FAC,"['120.6975', '15.0171']",,FAC,FALSE
5000,LOC.1714/DATA,LOC.1714.DATA,#8579ec,landslide.LOC.1714.DATA,"['120.6975', '15.0171']",,DATA,FALSE
10000,LOC.1715,LOC.1715,#2579e8,landslide.LOC.1715,"['7.4468', '6.5303']",Udi - Iva Valley region of Enugu state,LOC,FALSE
5000,LOC.1715/MED,LOC.1715.MED,#27cf7e,landslide.LOC.1715.MED,"['7.4468', '6.5303']",,MED,FALSE
5000,LOC.1715/FAC,LOC.1715.FAC,#f0a73a,landslide.LOC.1715.FAC,"['7.4468', '6.5303']",,FAC,FALSE
5000,LOC.1715/DATA,LOC.1715.DATA,#8579ec,landslide.LOC.1715.DATA,"['7.4468', '6.5303']",,DATA,FALSE
10000,LOC.1716,LOC.1716,#2579e8,landslide.LOC.1716,"['119.3075', '0.6124']",Ujung Loe Watershed,LOC,FALSE
5000,LOC.1716/MED,LOC.1716.MED,#27cf7e,landslide.LOC.1716.MED,"['119.3075', '0.6124']",,MED,FALSE
5000,LOC.1716/FAC,LOC.1716.FAC,#f0a73a,landslide.LOC.1716.FAC,"['119.3075', '0.6124']",,FAC,FALSE
5000,LOC.1716/DATA,LOC.1716.DATA,#8579ec,landslide.LOC.1716.DATA,"['119.3075', '0.6124']",,DATA,FALSE
10000,LOC.1717,LOC.1717,#2579e8,landslide.LOC.1717,"['0.1276', '51.5074']",UK,LOC,FALSE
5000,LOC.1717/MED,LOC.1717.MED,#27cf7e,landslide.LOC.1717.MED,"['0.1276', '51.5074']",,MED,FALSE
5000,LOC.1717/FAC,LOC.1717.FAC,#f0a73a,landslide.LOC.1717.FAC,"['0.1276', '51.5074']",,FAC,FALSE
5000,LOC.1717/DATA,LOC.1717.DATA,#8579ec,landslide.LOC.1717.DATA,"['0.1276', '51.5074']",,DATA,FALSE
10000,LOC.1718,LOC.1718,#2579e8,landslide.LOC.1718,"['129.3114', '35.5384']",Ulsan,LOC,FALSE
5000,LOC.1718/MED,LOC.1718.MED,#27cf7e,landslide.LOC.1718.MED,"['129.3114', '35.5384']",,MED,FALSE
5000,LOC.1718/FAC,LOC.1718.FAC,#f0a73a,landslide.LOC.1718.FAC,"['129.3114', '35.5384']",,FAC,FALSE
