elevation,relief,slope,profcurv,aspect,ndvi,road,water,fault,pga,lithology,landuse
0.19006188893798787,-0.011690922183966303,0.04333311210250714,0.012028768192876795,0.008921525730892313,0.0,0.022932771094028616,0.04612855941567858,0.051796370322376245,0.012188501565603506,0.0,-0.015064751165020485
0.14949820353841917,0.02397850190924214,0.008955362944391221,0.015320543865596416,0.0065531370521200345,0.0,0.04456091817499405,0.041933454826470734,0.0558456073462929,0.0,0.016902091799014585,0.004965641920303798
0.273085224203177,0.0,-0.02301949232294951,-0.011606780253494542,0.0,-0.03103235076625888,0.036522578054787584,0.04002945874024455,0.03459099598135178,0.0292903900969204,-0.0193065307757917,0.020694247373937037
0.2393976510892813,0.0,0.0075383858675259685,-0.02054480802254997,-0.004486494165612087,0.0,0.02021956552280383,0.04469539792455314,0.06114412722226409,0.01600529161977886,0.011104051093733826,-0.007211282789185378
-0.1614573010404131,-0.03723485731253417,-0.053205013523581014,0.005953102191538329,-0.009770750528443181,0.0,-0.19467849599006773,0.011691476008307996,0.011932708174304403,-0.005556245217599286,-0.00999530220503786,0.0
-0.23391032647092297,-0.004798769896169361,-0.06501311803713859,-0.03474417417757366,-0.005907108736774085,0.0,0.011809457432764868,0.0,0.009850639238497105,-0.08405051646137358,-0.05059726221071744,0.011981565963441439
0.23709646041221824,-0.006145671225836258,0.020876138663365223,0.0043846577897358185,0.0,0.0018343677482966273,0.017080775398218957,0.026963415906406073,0.03860513529751526,0.023162670052866527,0.0,0.004948516428765196
-0.1126232699682039,0.03189896177041546,-0.011078373797371859,0.0,-0.003780764886478126,-0.015050940762189859,-0.057311901358732355,-0.08293462943213897,-0.12490871657347513,-0.04906090541211195,0.0,-0.020575146058393126
0.07871971121118482,0.05604468137084966,-0.05465380541597084,-0.014001303330178377,0.0,0.004005671120668832,0.0,0.011474778269822997,-0.3492255584768531,0.012417767127799377,0.009101705406674182,0.014618047038994565
0.205556617195138,0.020300225864544004,0.0036009501976844672,0.010713746599847529,0.0,0.005061239421039526,0.0226890005510306,0.023833839431069606,0.057086247830270824,0.01816899632369677,0.0,0.001030994669201979
0.14904552737788512,0.023516051110148924,0.01959286424691586,0.014312358690725294,0.006990979190828767,0.0,0.03803416250948618,0.02993905977269695,0.0661135670838676,0.01684740554121908,0.004430009106051236,0.0
0.2956482669685646,0.0,-0.043412598982919014,-0.008268738896804944,0.0009978324613742484,0.0,0.016321703044923554,0.01303878751125853,0.04028513148563674,0.04102062953074837,0.008192398398320932,0.002966834245565549
-0.22351474165721255,0.010215427594279429,0.004260747475168986,0.0,-0.012160225405745679,0.006141739615499206,-0.005707431527131213,-0.008953942858934076,-0.22298063988637534,-0.014282679748123455,0.0,0.0216607018797149
0.12481237907097086,-0.017755314373186868,0.029913329318521836,-0.08736699005964163,0.0,0.06054956834749984,0.014907331837113916,-0.15243851905291603,0.0,0.04217027679760403,0.019261815109515277,0.020343730151426875
0.15597720998066938,-0.013884196804356139,0.010021569031203869,0.0018934846253007647,0.004110421932158445,0.0,0.059447349345192115,0.047959872517686866,0.06433592993186682,0.020891860781711284,0.0,0.0007651299946182522
-0.08382109853529268,0.013219803955955798,0.03028162812391799,0.019934533836448935,-0.023814800404678524,0.006210306986682401,-0.2638989199394106,-0.15916317907885189,0.013178257226547833,0.0,0.0,0.005605282029845921
